Groep;Biotaxon.naam;Biotaxon.naam_bron;KRWwatertype.code;Categorie;
;Carex acuta;Carex acuta;R4a;3;
;Carex acuta;Carex acuta;R4b;3;
;Carex acuta;Carex acuta;R6;2;
;Carex acutiformis;Carex acutiformis;M10;3;
;Carex acutiformis;Carex acutiformis;M1a;5;
;Carex acutiformis;Carex acutiformis;R1;2;
;Carex acutiformis;Carex acutiformis;R12;4;
;Carex acutiformis;Carex acutiformis;R19;2;
;Carex acutiformis;Carex acutiformis;R2;2;
;Carex acutiformis;Carex acutiformis;R3;2;
;Carex acutiformis;Carex acutiformis;R6;4;
;Carex aquatilis;Carex aquatilis;M1a;2;
;Carex aquatilis;Carex aquatilis;M8;3;
;Carex aquatilis;Carex aquatilis;R19;2;
;Carex curta;Carex curta;R1;1;
;Carex curta;Carex curta;R2;2;
;Carex curta;Carex curta;R20;1;
;Carex curta;Carex curta;R3;1;
;Carex diandra;Carex diandra;R20;1;
;Carex disticha;Carex disticha;R19;3;
;Carex echinata;Carex echinata;R20;1;
;Carex elata;Carex elata;M1a;2;
;Carex elata;Carex elata;M2;2;
;Carex elata;Carex elata;M8;2;
;Carex elata;Carex elata;R19;2;
;Carex elongata;Carex elongata;R11;1;
;Carex elongata;Carex elongata;R12;2;
;Carex elongata;Carex elongata;R13;1;
;Carex elongata;Carex elongata;R14;2;
;Carex elongata;Carex elongata;R15;2;
;Carex elongata;Carex elongata;R17;1;
;Carex elongata;Carex elongata;R18;2;
;Carex elongata;Carex elongata;R19;2;
;Carex elongata;Carex elongata;R4;1;
;Carex elongata;Carex elongata;R4a;1;
;Carex elongata;Carex elongata;R4b;1;
;Carex elongata;Carex elongata;R5;2;
;Carex elongata;Carex elongata;R6;2;
;Carex lasiocarpa;Carex lasiocarpa;M8;1;
;Carex lasiocarpa;Carex lasiocarpa;R20;1;
;Carex nigra;Carex nigra;R20;1;
;Carex panicea;Carex panicea;R20;1;
;Carex paniculata;Carex paniculata;M10;3;
;Carex paniculata;Carex paniculata;M8;3;
;Carex paniculata;Carex paniculata;R12;3;
;Carex paniculata;Carex paniculata;R19;2;
;Carex pendula;Carex pendula;R2;1;
;Carex pseudocyperus;Carex pseudocyperus;M10;3;
;Carex pseudocyperus;Carex pseudocyperus;M1a;3;
;Carex pseudocyperus;Carex pseudocyperus;M8;3;
;Carex pseudocyperus;Carex pseudocyperus;R12;4;
;Carex pseudocyperus;Carex pseudocyperus;R19;2;
;Carex remota;Carex remota;R19;2;
;Carex remota;Carex remota;R2;1;
;Carex remota;Carex remota;R3;1;
;Carex riparia;Carex riparia;M10;3;
;Carex riparia;Carex riparia;M1a;5;
;Carex riparia;Carex riparia;R12;4;
;Carex riparia;Carex riparia;R19;3;
;Carex riparia;Carex riparia;R6;3;
;Carex rostrata;Carex rostrata;M2;2;
;Carex rostrata;Carex rostrata;M8;2;
;Carex rostrata;Carex rostrata;R12;3;
;Carex rostrata;Carex rostrata;R14;3;
;Carex rostrata;Carex rostrata;R15;1;
;Carex rostrata;Carex rostrata;R18;3;
;Carex rostrata;Carex rostrata;R20;1;
;Carex rostrata;Carex rostrata;R5;3;
;Carex rostrata;Carex rostrata;R6;1;
;Carex vesicaria;Carex vesicaria;R12;1;
;Carex vesicaria;Carex vesicaria;R19;2;
;Carex vesicaria;Carex vesicaria;R20;2;
;Carex vesicaria;Carex vesicaria;R4;3;
;Carex vesicaria;Carex vesicaria;R4a;3;
;Carex vesicaria;Carex vesicaria;R4b;3;
;Carex vesicaria;Carex vesicaria;R6;1;
;Catabrosa aquatica;Catabrosa aquatica;M10;5;
;Catabrosa aquatica;Catabrosa aquatica;M1a;4;
;Catabrosa aquatica;Catabrosa aquatica;M1b;4;
;Catabrosa aquatica;Catabrosa aquatica;M8;5;
;Catabrosa aquatica;Catabrosa aquatica;R13;4;
;Catabrosa aquatica;Catabrosa aquatica;R19;3;
;Catabrosa aquatica;Catabrosa aquatica;R3;2;
;Ceratophyllum demersum;Ceratophyllum demersum;M10;5;
;Ceratophyllum demersum;Ceratophyllum demersum;M11;5;
;Ceratophyllum demersum;Ceratophyllum demersum;M14;5;
;Ceratophyllum demersum;Ceratophyllum demersum;M16;5;
;Ceratophyllum demersum;Ceratophyllum demersum;M1a;5;
;Ceratophyllum demersum;Ceratophyllum demersum;M1b;5;
;Ceratophyllum demersum;Ceratophyllum demersum;M2;5;
;Ceratophyllum demersum;Ceratophyllum demersum;M20;5;
;Ceratophyllum demersum;Ceratophyllum demersum;M21;5;
;Ceratophyllum demersum;Ceratophyllum demersum;M21a;5;
;Ceratophyllum demersum;Ceratophyllum demersum;M21b;5;
;Ceratophyllum demersum;Ceratophyllum demersum;M22;5;
;Ceratophyllum demersum;Ceratophyllum demersum;M23;5;
;Ceratophyllum demersum;Ceratophyllum demersum;M25;5;
;Ceratophyllum demersum;Ceratophyllum demersum;M27;5;
;Ceratophyllum demersum;Ceratophyllum demersum;M3;5;
;Ceratophyllum demersum;Ceratophyllum demersum;M4;5;
;Ceratophyllum demersum;Ceratophyllum demersum;M5;2;
;Ceratophyllum demersum;Ceratophyllum demersum;M6a;5;
;Ceratophyllum demersum;Ceratophyllum demersum;M6b;5;
;Ceratophyllum demersum;Ceratophyllum demersum;M7a;5;
;Ceratophyllum demersum;Ceratophyllum demersum;M7b;5;
;Ceratophyllum demersum;Ceratophyllum demersum;M8;5;
;Ceratophyllum demersum;Ceratophyllum demersum;R11;5;
;Ceratophyllum demersum;Ceratophyllum demersum;R12;5;
;Ceratophyllum demersum;Ceratophyllum demersum;R16;5;
;Ceratophyllum demersum;Ceratophyllum demersum;R19;4;
;Ceratophyllum demersum;Ceratophyllum demersum;R3;5;
;Ceratophyllum demersum;Ceratophyllum demersum;R5;5;
;Ceratophyllum demersum;Ceratophyllum demersum;R6;4;
;Ceratophyllum demersum;Ceratophyllum demersum;R7;5;
;Ceratophyllum demersum;Ceratophyllum demersum;R8;4;
;Ceratophyllum submersum;Ceratophyllum submersum;M10;3;
;Ceratophyllum submersum;Ceratophyllum submersum;M1a;4;
;Ceratophyllum submersum;Ceratophyllum submersum;M1b;4;
;Ceratophyllum submersum;Ceratophyllum submersum;M22;3;
;Ceratophyllum submersum;Ceratophyllum submersum;M23;2;
;Ceratophyllum submersum;Ceratophyllum submersum;M30;2;
;Ceratophyllum submersum;Ceratophyllum submersum;M5;2;
;Ceratophyllum submersum;Ceratophyllum submersum;M7a;3;
;Ceratophyllum submersum;Ceratophyllum submersum;M7b;3;
;Ceratophyllum submersum;Ceratophyllum submersum;M8;3;
;Ceratophyllum submersum;Ceratophyllum submersum;R19;3;
;Chara;Chara;M10;3;
;Chara;Chara;M11;1;
;Chara;Chara;M14;1;
;Chara;Chara;M16;1;
;Chara;Chara;M1a;1;
;Chara;Chara;M1b;1;
;Chara;Chara;M2;3;
;Chara;Chara;M20;1;
;Chara;Chara;M21;1;
;Chara;Chara;M21a;1;
;Chara;Chara;M21b;1;
;Chara;Chara;M22;1;
;Chara;Chara;M23;1;
;Chara;Chara;M25;1;
;Chara;Chara;M27;1;
;Chara;Chara;M4;3;
;Chara;Chara;M8;1;
;Chara;Chara;R3;2;
;Chara aculeolata;Chara aculeolata;M10;3;
;Chara aculeolata;Chara aculeolata;M11;1;
;Chara aculeolata;Chara aculeolata;M14;1;
;Chara aculeolata;Chara aculeolata;M16;1;
;Chara aculeolata;Chara aculeolata;M1a;1;
;Chara aculeolata;Chara aculeolata;M1b;1;
;Chara aculeolata;Chara aculeolata;M2;3;
;Chara aculeolata;Chara aculeolata;M20;1;
;Chara aculeolata;Chara aculeolata;M21;1;
;Chara aculeolata;Chara aculeolata;M21a;1;
;Chara aculeolata;Chara aculeolata;M21b;1;
;Chara aculeolata;Chara aculeolata;M22;1;
;Chara aculeolata;Chara aculeolata;M23;1;
;Chara aculeolata;Chara aculeolata;M25;1;
;Chara aculeolata;Chara aculeolata;M27;1;
;Chara aculeolata;Chara aculeolata;M4;3;
;Chara aculeolata;Chara aculeolata;M8;1;
;Chara aculeolata;Chara aculeolata;R3;2;
;Chara aspera;Chara aspera;M10;3;
;Chara aspera;Chara aspera;M11;1;
;Chara aspera;Chara aspera;M14;1;
;Chara aspera;Chara aspera;M16;1;
;Chara aspera;Chara aspera;M1a;1;
;Chara aspera;Chara aspera;M1b;1;
;Chara aspera;Chara aspera;M2;3;
;Chara aspera;Chara aspera;M20;1;
;Chara aspera;Chara aspera;M21;1;
;Chara aspera;Chara aspera;M21a;1;
;Chara aspera;Chara aspera;M21b;1;
;Chara aspera;Chara aspera;M22;1;
;Chara aspera;Chara aspera;M23;1;
;Chara aspera;Chara aspera;M25;1;
;Chara aspera;Chara aspera;M27;1;
;Chara aspera;Chara aspera;M30;1;
;Chara aspera;Chara aspera;M4;3;
;Chara aspera;Chara aspera;M5;1;
;Chara aspera;Chara aspera;M8;1;
;Chara aspera;Chara aspera;R3;2;
;Chara aspera var. aspera;Chara aspera var. aspera;M10;3;
;Chara aspera var. aspera;Chara aspera var. aspera;M11;1;
;Chara aspera var. aspera;Chara aspera var. aspera;M14;1;
;Chara aspera var. aspera;Chara aspera var. aspera;M16;1;
;Chara aspera var. aspera;Chara aspera var. aspera;M1a;1;
;Chara aspera var. aspera;Chara aspera var. aspera;M1b;1;
;Chara aspera var. aspera;Chara aspera var. aspera;M2;3;
;Chara aspera var. aspera;Chara aspera var. aspera;M20;1;
;Chara aspera var. aspera;Chara aspera var. aspera;M21;1;
;Chara aspera var. aspera;Chara aspera var. aspera;M21a;1;
;Chara aspera var. aspera;Chara aspera var. aspera;M21b;1;
;Chara aspera var. aspera;Chara aspera var. aspera;M22;1;
;Chara aspera var. aspera;Chara aspera var. aspera;M23;1;
;Chara aspera var. aspera;Chara aspera var. aspera;M25;1;
;Chara aspera var. aspera;Chara aspera var. aspera;M27;1;
;Chara aspera var. aspera;Chara aspera var. aspera;M30;1;
;Chara aspera var. aspera;Chara aspera var. aspera;M4;3;
;Chara aspera var. aspera;Chara aspera var. aspera;M5;1;
;Chara aspera var. aspera;Chara aspera var. aspera;M8;1;
;Chara aspera var. aspera;Chara aspera var. aspera;R3;2;
;Chara baltica;Chara baltica;M10;3;
;Chara baltica;Chara baltica;M11;1;
;Chara baltica;Chara baltica;M14;1;
;Chara baltica;Chara baltica;M16;1;
;Chara baltica;Chara baltica;M1a;1;
;Chara baltica;Chara baltica;M1b;1;
;Chara baltica;Chara baltica;M2;3;
;Chara baltica;Chara baltica;M20;1;
;Chara baltica;Chara baltica;M21;1;
;Chara baltica;Chara baltica;M21a;1;
;Chara baltica;Chara baltica;M21b;1;
;Chara baltica;Chara baltica;M22;1;
;Chara baltica;Chara baltica;M23;1;
;Chara baltica;Chara baltica;M25;1;
;Chara baltica;Chara baltica;M27;1;
;Chara baltica;Chara baltica;M30;1;
;Chara baltica;Chara baltica;M31;1;
;Chara baltica;Chara baltica;M4;3;
;Chara baltica;Chara baltica;M8;1;
;Chara baltica;Chara baltica;R3;2;
;Chara canescens;Chara canescens;M10;3;
;Chara canescens;Chara canescens;M11;1;
;Chara canescens;Chara canescens;M14;1;
;Chara canescens;Chara canescens;M16;1;
;Chara canescens;Chara canescens;M1a;1;
;Chara canescens;Chara canescens;M1b;1;
;Chara canescens;Chara canescens;M2;3;
;Chara canescens;Chara canescens;M20;1;
;Chara canescens;Chara canescens;M21;1;
;Chara canescens;Chara canescens;M21a;1;
;Chara canescens;Chara canescens;M21b;1;
;Chara canescens;Chara canescens;M22;1;
;Chara canescens;Chara canescens;M23;1;
;Chara canescens;Chara canescens;M25;1;
;Chara canescens;Chara canescens;M27;1;
;Chara canescens;Chara canescens;M30;1;
;Chara canescens;Chara canescens;M31;1;
;Chara canescens;Chara canescens;M4;3;
;Chara canescens;Chara canescens;M8;1;
;Chara canescens;Chara canescens;R3;2;
;Chara connivens;Chara connivens;M10;3;
;Chara connivens;Chara connivens;M11;1;
;Chara connivens;Chara connivens;M14;1;
;Chara connivens;Chara connivens;M16;1;
;Chara connivens;Chara connivens;M1a;1;
;Chara connivens;Chara connivens;M1b;1;
;Chara connivens;Chara connivens;M2;3;
;Chara connivens;Chara connivens;M20;1;
;Chara connivens;Chara connivens;M21;1;
;Chara connivens;Chara connivens;M21a;1;
;Chara connivens;Chara connivens;M21b;1;
;Chara connivens;Chara connivens;M22;1;
;Chara connivens;Chara connivens;M23;1;
;Chara connivens;Chara connivens;M25;1;
;Chara connivens;Chara connivens;M27;1;
;Chara connivens;Chara connivens;M30;1;
;Chara connivens;Chara connivens;M31;1;
;Chara connivens;Chara connivens;M4;3;
;Chara connivens;Chara connivens;M8;1;
;Chara connivens;Chara connivens;R3;2;
;Chara contraria;Chara contraria;M10;3;
;Chara contraria;Chara contraria;M11;1;
;Chara contraria;Chara contraria;M14;1;
;Chara contraria;Chara contraria;M16;1;
;Chara contraria;Chara contraria;M1a;1;
;Chara contraria;Chara contraria;M1b;1;
;Chara contraria;Chara contraria;M2;3;
;Chara contraria;Chara contraria;M20;1;
;Chara contraria;Chara contraria;M21;1;
;Chara contraria;Chara contraria;M21a;1;
;Chara contraria;Chara contraria;M21b;1;
;Chara contraria;Chara contraria;M22;1;
;Chara contraria;Chara contraria;M23;1;
;Chara contraria;Chara contraria;M25;1;
;Chara contraria;Chara contraria;M27;1;
;Chara contraria;Chara contraria;M4;3;
;Chara contraria;Chara contraria;M8;1;
;Chara contraria;Chara contraria;R3;2;
;Chara contraria var. contraria;Chara contraria var. contraria;M10;3;
;Chara contraria var. contraria;Chara contraria var. contraria;M11;1;
;Chara contraria var. contraria;Chara contraria var. contraria;M14;1;
;Chara contraria var. contraria;Chara contraria var. contraria;M16;1;
;Chara contraria var. contraria;Chara contraria var. contraria;M1a;1;
;Chara contraria var. contraria;Chara contraria var. contraria;M1b;1;
;Chara contraria var. contraria;Chara contraria var. contraria;M2;3;
;Chara contraria var. contraria;Chara contraria var. contraria;M20;1;
;Chara contraria var. contraria;Chara contraria var. contraria;M21;1;
;Chara contraria var. contraria;Chara contraria var. contraria;M21a;1;
;Chara contraria var. contraria;Chara contraria var. contraria;M21b;1;
;Chara contraria var. contraria;Chara contraria var. contraria;M22;1;
;Chara contraria var. contraria;Chara contraria var. contraria;M23;1;
;Chara contraria var. contraria;Chara contraria var. contraria;M25;1;
;Chara contraria var. contraria;Chara contraria var. contraria;M27;1;
;Chara contraria var. contraria;Chara contraria var. contraria;M4;3;
;Chara contraria var. contraria;Chara contraria var. contraria;M8;1;
;Chara contraria var. contraria;Chara contraria var. contraria;R3;2;
;Chara contraria var. hispidula;Chara contraria var. hispidula;M10;3;
;Chara contraria var. hispidula;Chara contraria var. hispidula;M11;1;
;Chara contraria var. hispidula;Chara contraria var. hispidula;M14;1;
;Chara contraria var. hispidula;Chara contraria var. hispidula;M16;1;
;Chara contraria var. hispidula;Chara contraria var. hispidula;M1a;1;
;Chara contraria var. hispidula;Chara contraria var. hispidula;M1b;1;
;Chara contraria var. hispidula;Chara contraria var. hispidula;M2;3;
;Chara contraria var. hispidula;Chara contraria var. hispidula;M20;1;
;Chara contraria var. hispidula;Chara contraria var. hispidula;M21;1;
;Chara contraria var. hispidula;Chara contraria var. hispidula;M21a;1;
;Chara contraria var. hispidula;Chara contraria var. hispidula;M21b;1;
;Chara contraria var. hispidula;Chara contraria var. hispidula;M22;1;
;Chara contraria var. hispidula;Chara contraria var. hispidula;M23;1;
;Chara contraria var. hispidula;Chara contraria var. hispidula;M25;1;
;Chara contraria var. hispidula;Chara contraria var. hispidula;M27;1;
;Chara contraria var. hispidula;Chara contraria var. hispidula;M4;3;
;Chara contraria var. hispidula;Chara contraria var. hispidula;M8;1;
;Chara contraria var. hispidula;Chara contraria var. hispidula;R3;2;
;Chara globularis;Chara globularis;M10;3;
;Chara globularis;Chara globularis;M11;1;
;Chara globularis;Chara globularis;M12;2;
;Chara globularis;Chara globularis;M14;1;
;Chara globularis;Chara globularis;M16;1;
;Chara globularis;Chara globularis;M17;2;
;Chara globularis;Chara globularis;M1a;2;
;Chara globularis;Chara globularis;M1b;1;
;Chara globularis;Chara globularis;M2;4;
;Chara globularis;Chara globularis;M20;1;
;Chara globularis;Chara globularis;M21;1;
;Chara globularis;Chara globularis;M21a;1;
;Chara globularis;Chara globularis;M21b;1;
;Chara globularis;Chara globularis;M22;2;
;Chara globularis;Chara globularis;M23;1;
;Chara globularis;Chara globularis;M25;1;
;Chara globularis;Chara globularis;M27;1;
;Chara globularis;Chara globularis;M30;2;
;Chara globularis;Chara globularis;M31;2;
;Chara globularis;Chara globularis;M4;4;
;Chara globularis;Chara globularis;M5;1;
;Chara globularis;Chara globularis;M8;2;
;Chara globularis;Chara globularis;M9;2;
;Chara globularis;Chara globularis;R3;2;
;Chara globularis var. globularis;Chara globularis var. globularis;M10;3;
;Chara globularis var. globularis;Chara globularis var. globularis;M11;1;
;Chara globularis var. globularis;Chara globularis var. globularis;M12;2;
;Chara globularis var. globularis;Chara globularis var. globularis;M14;1;
;Chara globularis var. globularis;Chara globularis var. globularis;M16;1;
;Chara globularis var. globularis;Chara globularis var. globularis;M17;2;
;Chara globularis var. globularis;Chara globularis var. globularis;M1a;2;
;Chara globularis var. globularis;Chara globularis var. globularis;M1b;1;
;Chara globularis var. globularis;Chara globularis var. globularis;M2;4;
;Chara globularis var. globularis;Chara globularis var. globularis;M20;1;
;Chara globularis var. globularis;Chara globularis var. globularis;M21;1;
;Chara globularis var. globularis;Chara globularis var. globularis;M21a;1;
;Chara globularis var. globularis;Chara globularis var. globularis;M21b;1;
;Chara globularis var. globularis;Chara globularis var. globularis;M22;2;
;Chara globularis var. globularis;Chara globularis var. globularis;M23;1;
;Chara globularis var. globularis;Chara globularis var. globularis;M25;1;
;Chara globularis var. globularis;Chara globularis var. globularis;M27;1;
;Chara globularis var. globularis;Chara globularis var. globularis;M30;2;
;Chara globularis var. globularis;Chara globularis var. globularis;M31;2;
;Chara globularis var. globularis;Chara globularis var. globularis;M4;4;
;Chara globularis var. globularis;Chara globularis var. globularis;M5;1;
;Chara globularis var. globularis;Chara globularis var. globularis;M8;2;
;Chara globularis var. globularis;Chara globularis var. globularis;M9;2;
;Chara globularis var. globularis;Chara globularis var. globularis;R3;2;
;Chara gymnophylla;Chara gymnophylla;M10;3;
;Chara gymnophylla;Chara gymnophylla;M11;1;
;Chara gymnophylla;Chara gymnophylla;M14;1;
;Chara gymnophylla;Chara gymnophylla;M16;1;
;Chara gymnophylla;Chara gymnophylla;M1a;1;
;Chara gymnophylla;Chara gymnophylla;M1b;1;
;Chara gymnophylla;Chara gymnophylla;M2;3;
;Chara gymnophylla;Chara gymnophylla;M20;1;
;Chara gymnophylla;Chara gymnophylla;M21;1;
;Chara gymnophylla;Chara gymnophylla;M21a;1;
;Chara gymnophylla;Chara gymnophylla;M21b;1;
;Chara gymnophylla;Chara gymnophylla;M22;1;
;Chara gymnophylla;Chara gymnophylla;M23;1;
;Chara gymnophylla;Chara gymnophylla;M25;1;
;Chara gymnophylla;Chara gymnophylla;M27;1;
;Chara gymnophylla;Chara gymnophylla;M4;3;
;Chara gymnophylla;Chara gymnophylla;M8;1;
;Chara gymnophylla;Chara gymnophylla;R3;2;
;Chara hispida;Chara hispida;M10;3;
;Chara hispida;Chara hispida;M11;1;
;Chara hispida;Chara hispida;M14;1;
;Chara hispida;Chara hispida;M16;1;
;Chara hispida;Chara hispida;M1a;1;
;Chara hispida;Chara hispida;M1b;1;
;Chara hispida;Chara hispida;M2;3;
;Chara hispida;Chara hispida;M20;1;
;Chara hispida;Chara hispida;M21;1;
;Chara hispida;Chara hispida;M21a;1;
;Chara hispida;Chara hispida;M21b;1;
;Chara hispida;Chara hispida;M22;1;
;Chara hispida;Chara hispida;M23;1;
;Chara hispida;Chara hispida;M25;1;
;Chara hispida;Chara hispida;M27;1;
;Chara hispida;Chara hispida;M4;3;
;Chara hispida;Chara hispida;M5;1;
;Chara hispida;Chara hispida;M8;1;
;Chara hispida;Chara hispida;R3;2;
;Chara hispida var. hispida;Chara hispida var. hispida;M10;3;
;Chara hispida var. hispida;Chara hispida var. hispida;M11;1;
;Chara hispida var. hispida;Chara hispida var. hispida;M14;1;
;Chara hispida var. hispida;Chara hispida var. hispida;M16;1;
;Chara hispida var. hispida;Chara hispida var. hispida;M1a;1;
;Chara hispida var. hispida;Chara hispida var. hispida;M1b;1;
;Chara hispida var. hispida;Chara hispida var. hispida;M2;3;
;Chara hispida var. hispida;Chara hispida var. hispida;M20;1;
;Chara hispida var. hispida;Chara hispida var. hispida;M21;1;
;Chara hispida var. hispida;Chara hispida var. hispida;M21a;1;
;Chara hispida var. hispida;Chara hispida var. hispida;M21b;1;
;Chara hispida var. hispida;Chara hispida var. hispida;M22;1;
;Chara hispida var. hispida;Chara hispida var. hispida;M23;1;
;Chara hispida var. hispida;Chara hispida var. hispida;M25;1;
;Chara hispida var. hispida;Chara hispida var. hispida;M27;1;
;Chara hispida var. hispida;Chara hispida var. hispida;M4;3;
;Chara hispida var. hispida;Chara hispida var. hispida;M5;1;
;Chara hispida var. hispida;Chara hispida var. hispida;M8;1;
;Chara hispida var. hispida;Chara hispida var. hispida;R3;2;
;Chara intermedia;Chara intermedia;M10;3;
;Chara intermedia;Chara intermedia;M11;1;
;Chara intermedia;Chara intermedia;M14;1;
;Chara intermedia;Chara intermedia;M16;1;
;Chara intermedia;Chara intermedia;M1a;1;
;Chara intermedia;Chara intermedia;M1b;1;
;Chara intermedia;Chara intermedia;M2;3;
;Chara intermedia;Chara intermedia;M20;1;
;Chara intermedia;Chara intermedia;M21;1;
;Chara intermedia;Chara intermedia;M21a;1;
;Chara intermedia;Chara intermedia;M21b;1;
;Chara intermedia;Chara intermedia;M22;1;
;Chara intermedia;Chara intermedia;M23;1;
;Chara intermedia;Chara intermedia;M25;1;
;Chara intermedia;Chara intermedia;M27;1;
;Chara intermedia;Chara intermedia;M4;3;
;Chara intermedia;Chara intermedia;M8;1;
;Chara intermedia;Chara intermedia;R3;2;
;Chara pedunculata;Chara pedunculata;M10;3;
;Chara pedunculata;Chara pedunculata;M11;1;
;Chara pedunculata;Chara pedunculata;M14;1;
;Chara pedunculata;Chara pedunculata;M16;1;
;Chara pedunculata;Chara pedunculata;M1a;1;
;Chara pedunculata;Chara pedunculata;M1b;1;
